user_id,date,name_en,name_ro,product_id,product_index
1499,11-05-2014,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
1038,28-01-2014,margarine,Produs tartinabil vegetal Apetit,K1kXQqL9cunkXXM29ipJ,88
3225,23-07-2014,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
1728,22-06-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
3361,24-12-2014,pork,Mușchiuleț de porc,pu4rYRkDANc5TejViKSr,111
1349,13-12-2014,curd,Caș zvântat,3193Ddpsyzr0v4EbSy8f,40
3315,25-09-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
2883,09-05-2014,hamburger meat,Carne de vita pentru burger,VYHuSFYYt5oq8FrRgoPV,68
4341,12-02-2014,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
4933,21-04-2014,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
4926,20-11-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
4256,03-02-2014,processed cheese,Brânză presată negătită Raclette min. 48% grăsime,QgQnSir03bfRl8RMfDWa,115
1450,20-05-2014,canned beer,"Pere jumătăți cu caramel, conservă",gRdzq6QC76SnrbUTSzH9,20
4369,05-08-2014,butter milk,Praline de ciocolată cu lapte cu caramel și unt sărat Pavés,lwxBSLvZiEszHkCTX7ef,16
3266,14-12-2014,pork,Mușchiuleț de porc,pu4rYRkDANc5TejViKSr,111
2287,04-05-2014,flour,Făină de grâu albă superioară,l6b3zurmVLS6AtKhfkSh,53
4444,09-07-2014,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
1860,26-07-2014,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
2854,19-06-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
1929,14-04-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
3105,12-04-2014,butter,Unt Pur 82% grăsime,vEbGWj80oUvr3gZQXCgV,15
1628,25-10-2014,pastry,Mini patiserie cu telemea,CzDMjyBQlEbKYN6xp90D,105
4077,31-01-2014,coffee,"Lapte Barista UHT pentru cafea 3,5% grăsime",lEJtZCBevJcXWjFBNosO,34
3864,26-03-2014,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
2024,17-05-2014,margarine,Produs tartinabil vegetal Apetit,K1kXQqL9cunkXXM29ipJ,88
4635,17-10-2014,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
2996,29-04-2014,coffee,"Lapte Barista UHT pentru cafea 3,5% grăsime",lEJtZCBevJcXWjFBNosO,34
4823,06-04-2014,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
2253,16-12-2014,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
4527,02-01-2014,brown bread,Pâine prăjită cu rozmarin și sare de mare,hB7rv0eqUGkrN2Qrs7pH,14
4692,29-08-2014,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
5000,09-03-2014,fruit/vegetable juice,Suc de fructe Mystic Dragon,ZyTYg2zRrGUEHRSyjgW7,64
1736,11-03-2014,butter,Unt Pur 82% grăsime,vEbGWj80oUvr3gZQXCgV,15
2702,12-11-2014,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
2065,28-01-2014,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
1361,03-09-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
4721,26-01-2014,fruit/vegetable juice,Suc de fructe Mystic Dragon,ZyTYg2zRrGUEHRSyjgW7,64
3529,23-01-2014,fruit/vegetable juice,Suc de fructe Mystic Dragon,ZyTYg2zRrGUEHRSyjgW7,64
1052,05-12-2014,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
2178,26-01-2014,beef,"Mici de porc, vită și oaie",oTDMEOtm4KwL79Jb9khC,8
1899,07-02-2014,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
4679,02-02-2014,beef,"Mici de porc, vită și oaie",oTDMEOtm4KwL79Jb9khC,8
2115,19-09-2014,canned beer,"Pere jumătăți cu caramel, conservă",gRdzq6QC76SnrbUTSzH9,20
4418,12-09-2014,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
4479,25-11-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
2048,24-11-2014,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
1083,15-11-2014,hamburger meat,Carne de vita pentru burger,VYHuSFYYt5oq8FrRgoPV,68
3725,20-09-2014,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
2481,07-08-2014,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
1133,03-08-2014,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
4464,19-05-2014,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
1591,19-12-2014,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
1964,30-08-2014,shopping bags,Frunze de Salata Verde,CjvwDMWptxkChqDEpVRk,133
4594,28-11-2014,chocolate,Nuci cu cremă de ciocolată,wrbVsKj3P15dKOoBAtU5,28
1087,13-10-2014,ham,Șuncă Praga,cCdqUMwCR9jLNfnZ3SQw,67
1664,06-10-2014,pork,Mușchiuleț de porc,pu4rYRkDANc5TejViKSr,111
4300,01-10-2014,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
1955,16-11-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
3215,26-02-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
1407,03-11-2014,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
2401,28-02-2014,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
4771,02-11-2014,meat,Carne tocată de vită,M324P5nE3H533uJAzgIw,90
1776,28-04-2014,margarine,Produs tartinabil vegetal Apetit,K1kXQqL9cunkXXM29ipJ,88
2185,04-09-2014,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
3465,30-09-2014,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
4780,14-08-2014,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
1798,04-07-2014,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
4148,26-06-2014,domestic eggs,Oua,Q0gViGh7AYUSwt3aDwb9 ,49
2008,17-03-2014,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
4962,06-06-2014,hygiene articles,Suc de portocale,EU3ai6HbTLlQ2RnrOLdk,73
2411,24-03-2014,herbs,Ierburi de Provence,brqvNjeEVzkEqunvI84U,70
1879,02-10-2014,chocolate,Nuci cu cremă de ciocolată,wrbVsKj3P15dKOoBAtU5,28
1419,21-10-2014,cat food,"Hrană uscată pentru pisici sterilizate, One cu vită și grâu",B3ick1AHftnyWCOxgwLF,24
3063,08-02-2014,frozen vegetables,Banane,98gr5Kc0PRFkmOpRRPTc,63
1483,03-01-2014,pastry,Mini patiserie cu telemea,CzDMjyBQlEbKYN6xp90D,105
2329,28-05-2014,misc. beverages,Kiwi,5ZSmitjFA8TiPqAnNyLK,92
2524,22-08-2014,tea,Ceai verde lime și mentă,6m6u6ZoHfXWCaZffGzL7,153
2239,01-12-2014,curd,Caș zvântat,3193Ddpsyzr0v4EbSy8f,40
3668,05-09-2014,pip fruit,Vișine fără sâmburi,3vnv0j4bUpKOiofhqiiI,109
2340,08-04-2014,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
4464,26-08-2014,candy,Bomboane cu alune și caramel,72QqKMFj5KQriTvEApYy,19
3737,06-04-2014,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
3538,01-02-2014,waffles,Vafe cu miere eco,X1IQfmOnqqvR0rSmyxoM,159
1772,13-11-2014,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
2451,02-08-2014,candy,Bomboane cu alune și caramel,72QqKMFj5KQriTvEApYy,19
3966,19-06-2014,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
4135,11-05-2014,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
2747,24-09-2014,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
1013,26-03-2014,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
1356,19-12-2014,onions,Ceapă verde,8hAyyUXWuxDcJ728naYe,99
4836,13-01-2014,whipped/sour cream,"Smântână lichidă pentru frișcă, neîndulcită, 32% grăsime",Z8GOX7U0yJxRWUqgvtUy,160
1784,05-09-2014,ham,Șuncă Praga,cCdqUMwCR9jLNfnZ3SQw,67
1087,20-04-2014,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
3111,01-06-2014,oil,Ton în ulei de măsline,j3tgFc7KyXFxIemsyn4G,98
2831,18-05-2014,pip fruit,Vișine fără sâmburi,3vnv0j4bUpKOiofhqiiI,109
3428,21-10-2014,brown bread,Pâine prăjită cu rozmarin și sare de mare,hB7rv0eqUGkrN2Qrs7pH,14
3232,12-11-2014,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
4983,13-12-2014,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
4548,17-03-2014,sliced cheese,Brânză feliată Original 5 felii,zNFBdaAvxfpjfzixk8gG,135
2315,27-10-2014,tea,Ceai verde lime și mentă,6m6u6ZoHfXWCaZffGzL7,153
3320,19-02-2014,whipped/sour cream,"Smântână lichidă pentru frișcă, neîndulcită, 32% grăsime",Z8GOX7U0yJxRWUqgvtUy,160
2589,31-03-2014,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
2376,08-11-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
2802,15-12-2014,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
4771,06-03-2014,coffee,"Lapte Barista UHT pentru cafea 3,5% grăsime",lEJtZCBevJcXWjFBNosO,34
4917,02-12-2014,pastry,Mini patiserie cu telemea,CzDMjyBQlEbKYN6xp90D,105
3578,10-09-2014,oil,Ton în ulei de măsline,j3tgFc7KyXFxIemsyn4G,98
2532,21-09-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
1661,21-01-2014,pip fruit,Vișine fără sâmburi,3vnv0j4bUpKOiofhqiiI,109
3517,24-10-2014,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
4138,24-08-2014,beef,"Mici de porc, vită și oaie",oTDMEOtm4KwL79Jb9khC,8
1312,02-09-2014,pip fruit,Vișine fără sâmburi,3vnv0j4bUpKOiofhqiiI,109
4678,13-03-2014,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
1040,24-10-2014,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
4094,21-10-2014,canned beer,"Pere jumătăți cu caramel, conservă",gRdzq6QC76SnrbUTSzH9,20
4584,29-08-2014,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
1696,23-08-2014,domestic eggs,Oua,Q0gViGh7AYUSwt3aDwb9 ,49
1553,23-07-2014,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
4272,10-05-2014,domestic eggs,Oua,Q0gViGh7AYUSwt3aDwb9 ,49
1602,15-03-2014,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
2595,18-08-2014,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
2440,22-06-2014,coffee,"Lapte Barista UHT pentru cafea 3,5% grăsime",lEJtZCBevJcXWjFBNosO,34
1764,03-01-2014,honey,Limonadă ananas și miere,5CkEHv8tAXM5pPDdQtOk,71
4505,24-06-2014,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
2907,15-10-2014,sausage,Cârnați sticks,iKHF6NCPMXx1kPwGCNVp,130
2479,18-11-2014,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
4071,16-12-2014,beverages,Coca-Cola zero zahăr,czSxbXDpGuO6qunFbyof,10
4939,08-01-2014,beef,"Mici de porc, vită și oaie",oTDMEOtm4KwL79Jb9khC,8
3756,15-11-2014,napkins,Șervețele faciale albe,GSI9I6i1LuD8Zj4n04Nd,94
4024,30-03-2014,white bread,Pâine albă Pave,0V26vrcElHinXLv9WFP7,162
4132,04-11-2014,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
3256,17-10-2014,pork,Mușchiuleț de porc,pu4rYRkDANc5TejViKSr,111
2396,10-05-2014,pip fruit,Vișine fără sâmburi,3vnv0j4bUpKOiofhqiiI,109
2471,12-08-2014,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
1248,14-08-2014,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
3957,03-10-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
4347,09-07-2014,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
3840,11-01-2014,butter,Unt Pur 82% grăsime,vEbGWj80oUvr3gZQXCgV,15
3864,30-12-2014,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
3918,06-12-2014,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
3539,27-08-2014,white wine,Vin alb sec Chardonnay,F7h4iuQuoDsACpJDUzpQ,163
4676,13-11-2014,domestic eggs,Oua,Q0gViGh7AYUSwt3aDwb9 ,49
1589,11-01-2014,dessert,Desert cu alune și caramel Maxi King,nPN75l6nB9UU2l0ym7Zt,44
4415,14-07-2014,pip fruit,Vișine fără sâmburi,3vnv0j4bUpKOiofhqiiI,109
1597,23-12-2014,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
2743,12-05-2014,beef,"Mici de porc, vită și oaie",oTDMEOtm4KwL79Jb9khC,8
3646,26-05-2014,newspapers,Ulei rafinat de floarea-soarelui de primă presă,q9xnG4msyPGQxxJWG74e,95
2796,18-04-2014,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
4638,03-11-2014,nuts/prunes,Nuci cu cremă de ciocolată,YqFERDv7nGvzAVl3X4FK,97
2501,05-06-2014,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
3082,07-09-2014,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
3942,07-03-2014,white wine,Vin alb sec Chardonnay,F7h4iuQuoDsACpJDUzpQ,163
1602,02-08-2014,ice cream,Mini cornete de îngheţată cu aromă de vanilie şi cu bucăţi de ciocolată,TNfWl3GocBONHWlcMBxF,74
4668,04-05-2014,chicken,Mușchiuleț de pui,nFLVAhpb0I9MuFsdFNYs,27
4661,30-05-2014,whipped/sour cream,"Smântână lichidă pentru frișcă, neîndulcită, 32% grăsime",Z8GOX7U0yJxRWUqgvtUy,160
1889,16-11-2014,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
1097,26-11-2014,hard cheese,Brânză Formagia,IBrNqPLffkXE1zDr6BGL,69
3033,25-09-2014,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
2251,06-02-2014,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
4957,15-05-2014,misc. beverages,Kiwi,5ZSmitjFA8TiPqAnNyLK,92
2751,04-06-2014,frozen meals,Aripioare de pui crispy,NCezThiOMm6u0dNu3teR,61
2141,23-02-2014,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
3667,15-04-2014,fruit/vegetable juice,Suc de fructe Mystic Dragon,ZyTYg2zRrGUEHRSyjgW7,64
2531,24-08-2014,herbs,Ierburi de Provence,brqvNjeEVzkEqunvI84U,70
1785,25-05-2014,curd,Caș zvântat,3193Ddpsyzr0v4EbSy8f,40
3330,19-08-2014,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
2048,17-12-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
3337,19-08-2014,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
3749,10-12-2014,pip fruit,Vișine fără sâmburi,3vnv0j4bUpKOiofhqiiI,109
4190,30-12-2014,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
1136,15-07-2014,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
4797,11-02-2014,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
3903,16-04-2014,butter,Unt Pur 82% grăsime,vEbGWj80oUvr3gZQXCgV,15
1803,25-10-2014,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
2056,26-12-2014,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
1852,14-07-2014,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
4962,17-10-2014,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
4183,26-03-2014,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
2673,23-04-2014,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
4348,06-08-2014,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
2629,26-05-2014,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
1256,14-10-2014,sugar,Coca-Cola zero,nQN2zSbkUSRN1qPphjPp,150
1051,13-01-2014,hamburger meat,Carne de vita pentru burger,VYHuSFYYt5oq8FrRgoPV,68
4014,31-07-2014,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
4078,11-01-2014,ham,Șuncă Praga,cCdqUMwCR9jLNfnZ3SQw,67
3962,13-12-2014,white bread,Pâine albă Pave,0V26vrcElHinXLv9WFP7,162
3182,19-02-2014,beef,"Mici de porc, vită și oaie",oTDMEOtm4KwL79Jb9khC,8
1013,28-03-2014,mustard,Muștar clasic,z9zkBcIoXmFX4Bo6XOWm,93
1913,14-12-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
2694,09-10-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
2952,24-09-2014,sugar,Coca-Cola zero,nQN2zSbkUSRN1qPphjPp,150
2849,28-05-2014,pip fruit,Vișine fără sâmburi,3vnv0j4bUpKOiofhqiiI,109
2608,17-10-2014,pastry,Mini patiserie cu telemea,CzDMjyBQlEbKYN6xp90D,105
1966,23-09-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
2361,15-12-2014,hard cheese,Brânză Formagia,IBrNqPLffkXE1zDr6BGL,69
4469,29-11-2014,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
4910,27-11-2014,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
1526,13-07-2014,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
2772,07-11-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
2059,07-09-2014,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
1793,25-08-2014,beef,"Mici de porc, vită și oaie",oTDMEOtm4KwL79Jb9khC,8
4753,01-12-2014,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
4915,11-01-2014,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
1281,28-07-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
3262,16-04-2014,pip fruit,Vișine fără sâmburi,3vnv0j4bUpKOiofhqiiI,109
4391,23-01-2014,canned fish,Conservă de roșii tocate cu pulpă și busuioc,4mv3Vbg58hCXIfiIt7gh,21
4751,29-11-2014,soft cheese,"Brânză moale pentru salată, cuburi",bN5puVDpik4unABL6yK9,139
4643,09-03-2014,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
4015,18-12-2014,hamburger meat,Carne de vita pentru burger,VYHuSFYYt5oq8FrRgoPV,68
3561,28-12-2014,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
1018,01-10-2014,curd,Caș zvântat,3193Ddpsyzr0v4EbSy8f,40
1065,23-01-2014,hamburger meat,Carne de vita pentru burger,VYHuSFYYt5oq8FrRgoPV,68
4779,07-05-2014,pip fruit,Vișine fără sâmburi,3vnv0j4bUpKOiofhqiiI,109
4615,29-10-2014,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
4522,27-05-2014,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
2207,09-04-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
3866,19-08-2014,onions,Ceapă verde,8hAyyUXWuxDcJ728naYe,99
2530,30-10-2014,bottled water,Apă minerală naturală plată,UN1Q1WKwu4OH4UsaccIx,12
1189,23-02-2014,tropical fruit,Înghețată cornet cu aromă de vanilie și sos de fructe tropicale,tX3LYXmJOS6TN2PFMpFO,156
4499,25-06-2014,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
4828,26-08-2014,frozen vegetables,Banane,98gr5Kc0PRFkmOpRRPTc,63
1738,15-07-2014,brown bread,Pâine prăjită cu rozmarin și sare de mare,hB7rv0eqUGkrN2Qrs7pH,14
1587,15-05-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
4206,27-11-2014,frozen vegetables,Banane,98gr5Kc0PRFkmOpRRPTc,63
3118,07-11-2014,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
4462,28-03-2014,chewing gum,Gumă de mestecat cu aromă de căpșuni,f2W1wh4SPiqAA2M4bv1G,26
2872,06-08-2014,liquor (appetizer),Lichior 45% alc,17GGbl5UX1rrzigx6jV5,83
1791,05-08-2014,pork,Mușchiuleț de porc,pu4rYRkDANc5TejViKSr,111
2809,01-04-2014,bottled beer,Roșii Proaspete,yoXoEEiBZMSmKUvCPs00,11
2568,22-12-2014,canned beer,"Pere jumătăți cu caramel, conservă",gRdzq6QC76SnrbUTSzH9,20
3758,16-07-2014,grapes,Struguri albi fără sâmburi,l8aSXt47nkJeuZ9hjfgM,65
4237,20-05-2014,pork,Mușchiuleț de porc,pu4rYRkDANc5TejViKSr,111
4779,15-06-2014,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
3575,16-11-2014,butter milk,Praline de ciocolată cu lapte cu caramel și unt sărat Pavés,lwxBSLvZiEszHkCTX7ef,16
2097,28-09-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
3573,13-10-2014,herbs,Ierburi de Provence,brqvNjeEVzkEqunvI84U,70
2425,11-11-2014,rolls/buns,Mini rulouri cu brânză Feta,s8rYjoy2tF8HkqLyjESG,122
1115,03-08-2014,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
3518,10-08-2014,candy,Bomboane cu alune și caramel,72QqKMFj5KQriTvEApYy,19
3073,06-07-2014,fruit/vegetable juice,Suc de fructe Mystic Dragon,ZyTYg2zRrGUEHRSyjgW7,64
1654,07-06-2014,whole milk,Lapte bio 3.8% grăsime,IcwUMkUYjcT7xQRsb4sg,164
2343,06-04-2014,white bread,Pâine albă Pave,0V26vrcElHinXLv9WFP7,162
4499,20-12-2014,fruit/vegetable juice,Suc de fructe Mystic Dragon,ZyTYg2zRrGUEHRSyjgW7,64
3910,30-12-2014,newspapers,Ulei rafinat de floarea-soarelui de primă presă,q9xnG4msyPGQxxJWG74e,95
3893,08-01-2014,salty snack,Arahide prăjite și sărate 500g,UjVBaPQs2NVdwW6CMIry,128
2713,07-11-2014,coffee,"Lapte Barista UHT pentru cafea 3,5% grăsime",lEJtZCBevJcXWjFBNosO,34
4510,12-03-2014,citrus fruit,Iaurt grecesc cu citrice și semințe,TC23pV4aNYBXVhTMtBRZ,30
1466,25-04-2014,root vegetables,Păstârnac rădăcină,allre8XJw5VOx0Gkq9Mc,123
4636,28-07-2014,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
1554,23-05-2014,pip fruit,Vișine fără sâmburi,3vnv0j4bUpKOiofhqiiI,109
3039,20-08-2014,finished products,Amestec tartinabil sărat,oBJxkDZL6WFuhxYKcuD2,51
4124,31-05-2014,fruit/vegetable juice,Suc de fructe Mystic Dragon,ZyTYg2zRrGUEHRSyjgW7,64
4110,03-12-2014,domestic eggs,Oua,Q0gViGh7AYUSwt3aDwb9 ,49
3042,14-09-2014,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
4915,28-06-2014,other vegetables,Cuburi pentru supă de legume bio,FZKSIYmsBDNJKqfJIp1f,102
3271,20-11-2014,soda,Apă minerală naturală necarbogazoasă,vQX0CnTxs1i7cr5Itwrr,138
1245,27-09-2014,coffee,"Lapte Barista UHT pentru cafea 3,5% grăsime",lEJtZCBevJcXWjFBNosO,34
4915,20-02-2014,sausage,Cârnați sticks,iKHF6NCPMXx1kPwGCNVp,130
4062,27-11-2014,yogurt,"Iaurt cu specific grecesc, 2% grăsime",DHpkGQnbvCzrBOf8T9QH,165
